
time,gFx,gFy,gFz,wx,wy,wz,Bx,By,Bz,
5.759912,-0.0555,1.0209,-0.0497,-0.0244,-0.2344,-0.0014,14.4998,-41.9837,13.0885,
5.776748,-0.0502,1.0189,-0.0558,-0.0244,-0.2344,-0.0014,14.4998,-41.9837,13.0885,
5.782262,-0.0502,1.0189,-0.0558,-0.0244,-0.2344,-0.0014,14.2190,-42.9482,12.0636,
5.796268,-0.0502,1.0189,-0.0558,-0.0146,-0.2492,-0.0241,14.2190,-42.9482,12.0636,
5.799670,-0.0502,1.0189,-0.0558,-0.0146,-0.2492,-0.0241,14.2190,-42.9482,12.0636,
5.801045,-0.0502,1.0189,-0.0558,-0.0146,-0.2492,-0.0241,13.3739,-41.9174,12.4774,
5.818803,-0.0502,1.0189,-0.0558,-0.0146,-0.2492,-0.0241,15.4664,-42.5831,11.9300,
5.837460,-0.0728,1.0236,-0.0832,-0.0146,-0.2492,-0.0241,15.4664,-42.5831,11.9300,
5.841583,-0.0728,1.0236,-0.0832,-0.0146,-0.2492,-0.0241,13.5926,-43.0607,12.2032,
5.854924,-0.0728,1.0236,-0.0832,-0.0176,-0.2306,-0.0226,13.5926,-43.0607,12.2032,
5.862624,-0.0728,1.0236,-0.0832,-0.0176,-0.2306,-0.0226,13.5926,-43.0607,12.2032,
5.866578,-0.0728,1.0236,-0.0832,-0.0176,-0.2306,-0.0226,14.5484,-40.8110,10.5552,
5.879711,-0.0728,1.0236,-0.0832,-0.0176,-0.2306,-0.0226,14.6834,-42.5546,12.6567,
5.898611,-0.0728,1.0236,-0.0832,-0.0176,-0.2306,-0.0226,14.7617,-41.4083,11.7519,
5.915098,-0.0518,1.0157,-0.0777,-0.0176,-0.2306,-0.0226,14.7617,-41.4083,11.7519,
5.918799,-0.0518,1.0157,-0.0777,-0.0176,-0.2306,-0.0226,14.7617,-41.4083,11.7519,
5.921507,-0.0518,1.0157,-0.0777,-0.0176,-0.2306,-0.0226,13.4252,-42.6395,13.0816,
5.933473,-0.0518,1.0157,-0.0777,-0.0548,-0.2192,-0.0372,13.4252,-42.6395,13.0816,
5.938775,-0.0518,1.0157,-0.0777,-0.0548,-0.2192,-0.0372,14.4998,-42.3896,11.7633,
5.959611,-0.0518,1.0157,-0.0777,-0.0548,-0.2192,-0.0372,15.2612,-41.7224,12.0609,
5.975148,-0.1139,1.0428,-0.0416,-0.0548,-0.2192,-0.0372,15.2612,-41.7224,12.0609,
5.979998,-0.1139,1.0428,-0.0416,-0.0548,-0.2192,-0.0372,15.2612,-41.7224,12.0609,
5.982123,-0.1139,1.0428,-0.0416,-0.0548,-0.2192,-0.0372,15.6473,-43.0163,11.7918,
5.993609,-0.1139,1.0428,-0.0416,-0.0074,-0.1840,-0.0261,15.6473,-43.0163,11.7918,
5.999454,-0.1139,1.0428,-0.0416,-0.0074,-0.1840,-0.0261,15.7904,-42.8747,11.3480,
6.021242,-0.1139,1.0428,-0.0416,-0.0074,-0.1840,-0.0261,16.7003,-42.0707,11.4978,
6.035313,-0.0662,1.0273,-0.0744,-0.0074,-0.1840,-0.0261,16.7003,-42.0707,11.4978,
6.039643,-0.0662,1.0273,-0.0744,-0.0074,-0.1840,-0.0261,16.7003,-42.0707,11.4978,
6.042072,-0.0662,1.0273,-0.0744,-0.0074,-0.1840,-0.0261,16.4303,-42.5036,12.8321,
6.055125,-0.0662,1.0273,-0.0744,-0.0437,-0.1659,0.0155,16.4303,-42.5036,12.8321,
6.060534,-0.0662,1.0273,-0.0744,-0.0437,-0.1659,0.0155,15.9065,-41.7620,12.5158,
6.078550,-0.0662,1.0273,-0.0744,-0.0437,-0.1659,0.0155,16.2629,-42.6236,11.9435,
6.097704,-0.0662,1.0273,-0.0744,-0.0437,-0.1659,0.0155,16.2629,-42.6236,11.9435,
6.100766,-0.0662,1.0273,-0.0744,-0.0437,-0.1659,0.0155,15.4610,-42.5783,11.6339,
6.111342,-0.0945,1.0369,-0.0055,-0.0437,-0.1659,0.0155,15.4610,-42.5783,11.6339,
6.118943,-0.0945,1.0369,-0.0055,-0.0437,-0.1659,0.0155,13.2335,-42.1967,12.6276,
6.131751,-0.0945,1.0369,-0.0055,0.0013,-0.1937,0.0265,13.2335,-42.1967,12.6276,
6.140522,-0.0945,1.0369,-0.0055,0.0013,-0.1937,0.0265,15.7553,-42.5729,10.3068,
6.151689,-0.0945,1.0369,-0.0055,0.0013,-0.1937,0.0265,15.7553,-42.5729,10.3068,
6.159023,-0.0945,1.0369,-0.0055,0.0013,-0.1937,0.0265,15.6149,-42.4463,11.7822,
6.170965,-0.0537,1.0326,-0.0412,0.0013,-0.1937,0.0265,15.6149,-42.4463,11.7822,
6.177716,-0.0537,1.0326,-0.0412,0.0013,-0.1937,0.0265,14.8211,-42.6788,11.0332,
6.190535,-0.0537,1.0326,-0.0412,-0.0512,-0.2579,0.0281,14.8211,-42.6788,11.0332,
6.199342,-0.0537,1.0326,-0.0412,-0.0512,-0.2579,0.0281,15.5717,-42.0020,10.7386,
6.209859,-0.0537,1.0326,-0.0412,-0.0512,-0.2579,0.0281,15.5717,-42.0020,10.7386,
6.219332,-0.0537,1.0326,-0.0412,-0.0512,-0.2579,0.0281,14.6834,-42.5546,12.6567,
6.230712,-0.0413,1.0211,-0.0177,-0.0512,-0.2579,0.0281,14.6834,-42.5546,12.6567,
6.241262,-0.0413,1.0211,-0.0177,-0.0512,-0.2579,0.0281,14.7320,-41.1113,11.0068,
6.258299,-0.0413,1.0211,-0.0177,-0.0512,-0.2579,0.0281,14.2919,-41.7971,10.8627,
6.269503,-0.0413,1.0211,-0.0177,-0.0157,-0.3360,0.0324,14.2919,-41.7971,10.8627,
6.273041,-0.0413,1.0211,-0.0177,-0.0157,-0.3360,0.0324,14.2919,-41.7971,10.8627,
6.278222,-0.0413,1.0211,-0.0177,-0.0157,-0.3360,0.0324,17.0216,-42.7658,9.4425,
6.300506,-0.0413,1.0211,-0.0177,-0.0157,-0.3360,0.0324,17.0432,-42.5144,11.5104,
6.317704,-0.0642,1.0309,-0.0286,-0.0157,-0.3360,0.0324,17.0432,-42.5144,11.5104,
6.319098,-0.0642,1.0309,-0.0286,-0.0157,-0.3360,0.0324,17.8262,-42.5429,10.7837,
6.329319,-0.0642,1.0309,-0.0286,-0.0157,-0.3360,0.0324,17.8262,-42.5429,10.7837,
6.330735,-0.0642,1.0309,-0.0286,-0.0366,-0.3955,0.0229,17.8262,-42.5429,10.7837,
6.338265,-0.0642,1.0309,-0.0286,-0.0366,-0.3955,0.0229,16.2305,-42.8654,9.2834,
6.358083,-0.0642,1.0309,-0.0286,-0.0366,-0.3955,0.0229,17.5022,-42.5219,10.4821,
6.373983,-0.0511,1.0195,-0.0381,-0.0366,-0.3955,0.0229,17.5022,-42.5219,10.4821,
6.380565,-0.0511,1.0195,-0.0381,-0.0366,-0.3955,0.0229,15.8849,-42.4193,9.1227,
6.388653,-0.0511,1.0195,-0.0381,-0.0098,-0.4190,0.0232,15.8849,-42.4193,9.1227,
6.390747,-0.0511,1.0195,-0.0381,-0.0098,-0.4190,0.0232,15.8849,-42.4193,9.1227,
6.402040,-0.0511,1.0195,-0.0381,-0.0098,-0.4190,0.0232,15.9119,-41.7668,12.8120,
6.420194,-0.0511,1.0195,-0.0381,-0.0098,-0.4190,0.0232,16.6706,-41.7737,10.7527,
6.439332,-0.0511,1.0195,-0.0381,-0.0098,-0.4190,0.0232,16.8029,-41.3519,10.6002,
6.447446,-0.0854,1.0298,-0.0543,-0.0098,-0.4190,0.0232,16.8029,-41.3519,10.6002,
6.449336,-0.0854,1.0298,-0.0543,-0.0098,-0.4190,0.0232,16.8029,-41.3519,10.6002,
6.458106,-0.0854,1.0298,-0.0543,-0.0098,-0.4190,0.0232,15.0371,-41.2508,9.8303,
6.466205,-0.0854,1.0298,-0.0543,0.0127,-0.4132,0.0244,15.0371,-41.2508,9.8303,
6.478569,-0.0854,1.0298,-0.0543,0.0127,-0.4132,0.0244,17.4536,-41.8022,10.0260,
6.497853,-0.0854,1.0298,-0.0543,0.0127,-0.4132,0.0244,16.4924,-41.8841,9.2719,
6.512851,-0.0827,1.0249,-0.0684,0.0127,-0.4132,0.0244,16.4924,-41.8841,9.2719,
6.514697,-0.0827,1.0249,-0.0684,0.0127,-0.4132,0.0244,16.4924,-41.8841,9.2719,
6.519364,-0.0827,1.0249,-0.0684,0.0127,-0.4132,0.0244,16.1927,-41.8847,10.3029,
6.529641,-0.0827,1.0249,-0.0684,-0.0273,-0.3832,0.0426,16.1927,-41.8847,10.3029,
6.537961,-0.0827,1.0249,-0.0684,-0.0273,-0.3832,0.0426,16.3142,-41.7239,8.6747,
6.559879,-0.0827,1.0249,-0.0684,-0.0273,-0.3832,0.0426,17.8451,-43.1009,10.0530,
6.566442,-0.0638,1.0229,-0.0545,-0.0273,-0.3832,0.0426,17.8451,-43.1009,10.0530,
6.568066,-0.0638,1.0229,-0.0545,-0.0273,-0.3832,0.0426,17.8451,-43.1009,10.0530,
6.580921,-0.0638,1.0229,-0.0545,-0.0273,-0.3832,0.0426,16.5896,-41.1605,8.0782,
6.586886,-0.0638,1.0229,-0.0545,-0.0504,-0.3710,0.0498,16.5896,-41.1605,8.0782,
6.602526,-0.0638,1.0229,-0.0545,-0.0504,-0.3710,0.0498,16.9595,-41.7635,9.1296,
6.619115,-0.0638,1.0229,-0.0545,-0.0504,-0.3710,0.0498,17.0324,-43.0460,9.1512,
6.625072,-0.0638,1.0229,-0.0545,-0.0504,-0.3710,0.0498,17.0324,-43.0460,9.1512,
6.642481,-0.0638,1.0229,-0.0545,-0.0504,-0.3710,0.0498,16.2197,-42.5852,9.5746,
6.647336,-0.0264,1.0176,-0.0228,-0.0504,-0.3710,0.0498,16.2197,-42.5852,9.5746,
6.659155,-0.0264,1.0176,-0.0228,-0.0504,-0.3710,0.0498,16.8758,-43.1756,8.8548,
6.665854,-0.0264,1.0176,-0.0228,-0.0515,-0.4120,0.0175,16.8758,-43.1756,8.8548,
6.679060,-0.0264,1.0176,-0.0228,-0.0515,-0.4120,0.0175,18.2420,-42.3767,7.8283,
6.684083,-0.0264,1.0176,-0.0228,-0.0515,-0.4120,0.0175,18.2420,-42.3767,7.8283,
6.699177,-0.0264,1.0176,-0.0228,-0.0515,-0.4120,0.0175,17.5211,-43.0799,9.7515,
6.709155,-0.0395,1.0236,0.0124,-0.0515,-0.4120,0.0175,17.5211,-43.0799,9.7515,
6.719823,-0.0395,1.0236,0.0124,-0.0515,-0.4120,0.0175,16.6679,-42.4478,8.3960,
6.724660,-0.0395,1.0236,0.0124,-0.0366,-0.4810,0.0054,16.6679,-42.4478,8.3960,
6.738585,-0.0395,1.0236,0.0124,-0.0366,-0.4810,0.0054,18.9224,-42.5828,9.7662,
6.744748,-0.0395,1.0236,0.0124,-0.0366,-0.4810,0.0054,18.9224,-42.5828,9.7662,
6.759873,-0.0395,1.0236,0.0124,-0.0366,-0.4810,0.0054,17.4266,-42.4547,6.3368,
6.767362,-0.0450,1.0206,-0.0270,-0.0366,-0.4810,0.0054,17.4266,-42.4547,6.3368,
6.782367,-0.0450,1.0206,-0.0270,-0.0366,-0.4810,0.0054,18.3095,-43.6544,7.5539,
6.800665,-0.0450,1.0206,-0.0270,-0.0366,-0.4810,0.0054,17.7938,-42.7847,8.1235,
6.808206,-0.0450,1.0206,-0.0270,0.0158,-0.5206,-0.0343,17.7938,-42.7847,8.1235,
6.811405,-0.0450,1.0206,-0.0270,0.0158,-0.5206,-0.0343,17.7938,-42.7847,8.1235,
6.818930,-0.0450,1.0206,-0.0270,0.0158,-0.5206,-0.0343,17.3159,-42.6251,8.5572,
6.837914,-0.0450,1.0206,-0.0270,0.0158,-0.5206,-0.0343,18.4823,-41.2409,7.0743,
6.843568,-0.0836,1.0296,-0.0437,0.0158,-0.5206,-0.0343,18.4823,-41.2409,7.0743,
6.860635,-0.0836,1.0296,-0.0437,0.0158,-0.5206,-0.0343,18.2798,-43.2221,7.2505,
6.866659,-0.0836,1.0296,-0.0437,0.0158,-0.5206,-0.0343,18.2798,-43.2221,7.2505,
6.869091,-0.0836,1.0296,-0.0437,0.0008,-0.5059,-0.0174,18.2798,-43.2221,7.2505,
6.880432,-0.0836,1.0296,-0.0437,0.0008,-0.5059,-0.0174,20.6828,-43.6262,7.1478,
6.904231,-0.0836,1.0296,-0.0437,0.0008,-0.5059,-0.0174,17.7155,-42.0386,6.0388,
6.910833,-0.0849,1.0278,-0.0406,0.0008,-0.5059,-0.0174,17.7155,-42.0386,6.0388,
6.925504,-0.0849,1.0278,-0.0406,0.0008,-0.5059,-0.0174,18.2960,-43.6424,6.8136,
6.930673,-0.0849,1.0278,-0.0406,0.0071,-0.4912,-0.0038,18.2960,-43.6424,6.8136,
6.934214,-0.0849,1.0278,-0.0406,0.0071,-0.4912,-0.0038,18.2960,-43.6424,6.8136,
6.945569,-0.0849,1.0278,-0.0406,0.0071,-0.4912,-0.0038,18.0449,-42.0644,6.6364,
6.960828,-0.0849,1.0278,-0.0406,0.0071,-0.4912,-0.0038,18.8549,-42.1169,7.3902,
6.981339,-0.0849,1.0278,-0.0406,0.0071,-0.4912,-0.0038,18.5552,-43.0646,5.3289,
6.985696,-0.0928,1.0338,-0.0320,0.0071,-0.4912,-0.0038,18.5552,-43.0646,5.3289,
6.990029,-0.0928,1.0338,-0.0320,0.0071,-0.4912,-0.0038,18.5552,-43.0646,5.3289,
7.005046,-0.0928,1.0338,-0.0320,0.0071,-0.4912,-0.0038,19.9214,-41.3186,7.3947,
7.011000,-0.0928,1.0338,-0.0320,0.0068,-0.4847,-0.0028,19.9214,-41.3186,7.3947,
7.020199,-0.0928,1.0338,-0.0320,0.0068,-0.4847,-0.0028,19.6217,-41.8604,6.6586,
7.042132,-0.0713,1.0231,-0.0646,0.0068,-0.4847,-0.0028,19.6217,-41.8604,6.6586,
7.047646,-0.0713,1.0231,-0.0646,0.0068,-0.4847,-0.0028,17.7587,-43.0241,5.3154,
7.051732,-0.0713,1.0231,-0.0646,0.0068,-0.4847,-0.0028,17.7587,-43.0241,5.3154,
7.060881,-0.0713,1.0231,-0.0646,0.0068,-0.4847,-0.0028,18.5417,-43.0526,4.5887,
7.067078,-0.0713,1.0231,-0.0646,-0.0125,-0.4801,0.0253,18.5417,-43.0526,4.5887,
7.081463,-0.0713,1.0231,-0.0646,-0.0125,-0.4801,0.0253,19.0115,-42.6638,5.4778,
7.101350,-0.0713,1.0231,-0.0646,-0.0125,-0.4801,0.0253,18.7388,-40.7960,4.9998,
7.107472,-0.0713,1.0231,-0.0646,-0.0125,-0.4801,0.0253,18.7388,-40.7960,4.9998,
7.110469,-0.0723,1.0283,-0.0119,-0.0125,-0.4801,0.0253,18.7388,-40.7960,4.9998,
7.120499,-0.0723,1.0283,-0.0119,-0.0040,-0.4950,0.0093,18.7388,-40.7960,4.9998,
7.126019,-0.0723,1.0283,-0.0119,-0.0040,-0.4950,0.0093,19.2950,-42.3782,4.4421,
7.143582,-0.0723,1.0283,-0.0119,-0.0040,-0.4950,0.0093,20.0051,-42.8813,7.1250,
7.158165,-0.0723,1.0283,-0.0119,-0.0040,-0.4950,0.0093,20.0051,-42.8813,7.1250,
7.162263,-0.0723,1.0283,-0.0119,-0.0040,-0.4950,0.0093,20.1104,-42.4355,5.4919,
7.176698,-0.0689,1.0232,-0.0633,-0.0040,-0.4950,0.0093,20.1104,-42.4355,5.4919,
7.180268,-0.0689,1.0232,-0.0633,-0.0040,-0.4950,0.0093,18.6902,-42.3746,6.2079,
7.198370,-0.0689,1.0232,-0.0633,-0.0031,-0.4947,0.0079,18.6902,-42.3746,6.2079,
7.202105,-0.0689,1.0232,-0.0633,-0.0031,-0.4947,0.0079,19.8269,-42.7211,6.5277,
7.218582,-0.0689,1.0232,-0.0633,-0.0031,-0.4947,0.0079,19.8269,-42.7211,6.5277,
7.222690,-0.0689,1.0232,-0.0633,-0.0031,-0.4947,0.0079,20.2805,-42.5885,5.6451,
7.238773,-0.0788,1.0258,-0.0442,-0.0031,-0.4947,0.0079,20.2805,-42.5885,5.6451,
7.242531,-0.0788,1.0258,-0.0442,-0.0031,-0.4947,0.0079,19.9943,-43.5482,4.3240,
7.258009,-0.0788,1.0258,-0.0442,-0.0159,-0.4837,0.0033,19.9943,-43.5482,4.3240,
7.262080,-0.0788,1.0258,-0.0442,-0.0159,-0.4837,0.0033,19.0682,-41.2277,4.2722,
7.282082,-0.0788,1.0258,-0.0442,-0.0159,-0.4837,0.0033,19.0682,-41.2277,4.2722,
7.285937,-0.0788,1.0258,-0.0442,-0.0159,-0.4837,0.0033,18.4202,-41.1857,3.6691,
7.299608,-0.0788,1.0258,-0.0442,-0.0159,-0.4837,0.0033,18.6524,-41.9351,5.4604,
7.317549,-0.0759,1.0300,-0.0069,-0.0159,-0.4837,0.0033,18.6524,-41.9351,5.4604,
7.322488,-0.0759,1.0300,-0.0069,-0.0159,-0.4837,0.0033,18.7982,-42.4724,2.9559,
7.337150,-0.0759,1.0300,-0.0069,-0.0101,-0.4956,0.0021,18.7982,-42.4724,2.9559,
7.342240,-0.0759,1.0300,-0.0069,-0.0101,-0.4956,0.0021,18.7982,-42.4724,2.9559,
7.344446,-0.0759,1.0300,-0.0069,-0.0101,-0.4956,0.0021,19.7297,-41.9582,3.4066,
7.359976,-0.0759,1.0300,-0.0069,-0.0101,-0.4956,0.0021,20.2130,-42.5285,1.9438,
7.376741,-0.0743,1.0249,-0.0603,-0.0101,-0.4956,0.0021,20.2130,-42.5285,1.9438,
7.382372,-0.0743,1.0249,-0.0603,-0.0101,-0.4956,0.0021,19.8620,-41.5364,3.2541,
7.396791,-0.0743,1.0249,-0.0603,-0.0096,-0.5083,0.0103,19.8620,-41.5364,3.2541,
7.405321,-0.0743,1.0249,-0.0603,-0.0096,-0.5083,0.0103,19.8620,-41.5364,3.2541,
7.408936,-0.0743,1.0249,-0.0603,-0.0096,-0.5083,0.0103,18.2123,-42.8915,4.4328,
7.420275,-0.0743,1.0249,-0.0603,-0.0096,-0.5083,0.0103,19.2140,-41.3591,3.0929,
7.435725,-0.0726,1.0275,-0.0232,-0.0096,-0.5083,0.0103,19.2140,-41.3591,3.0929,
7.441397,-0.0726,1.0275,-0.0232,-0.0096,-0.5083,0.0103,19.5677,-41.8124,3.6976,
7.457340,-0.0726,1.0275,-0.0232,-0.0479,-0.5291,0.0184,19.5677,-41.8124,3.6976,
7.459946,-0.0726,1.0275,-0.0232,-0.0479,-0.5291,0.0184,19.5677,-41.8124,3.6976,
7.461296,-0.0726,1.0275,-0.0232,-0.0479,-0.5291,0.0184,19.1357,-42.0995,5.3229,
7.480850,-0.0726,1.0275,-0.0232,-0.0479,-0.5291,0.0184,21.0284,-42.5858,2.9937,
7.508625,-0.0726,1.0275,-0.0232,-0.0479,-0.5291,0.0184,21.9248,-41.7698,2.4033,
7.517997,-0.0726,1.0275,-0.0232,-0.0479,-0.5291,0.0184,21.9248,-41.7698,2.4033,
7.519580,-0.0618,1.0240,-0.0062,-0.0479,-0.5291,0.0184,21.9248,-41.7698,2.4033,
7.520595,-0.0618,1.0240,-0.0062,-0.0479,-0.5291,0.0184,22.2596,-42.0710,2.4135,
7.533727,-0.0618,1.0240,-0.0062,-0.0349,-0.5713,0.0258,22.2596,-42.0710,2.4135,
7.542620,-0.0618,1.0240,-0.0062,-0.0349,-0.5713,0.0258,18.1394,-42.5561,1.3189,
7.560828,-0.0618,1.0240,-0.0062,-0.0349,-0.5713,0.0258,21.0176,-42.1703,3.7267,
7.576758,-0.0614,1.0283,0.0003,-0.0349,-0.5713,0.0258,21.0176,-42.1703,3.7267,
7.580635,-0.0614,1.0283,0.0003,-0.0349,-0.5713,0.0258,21.0176,-42.1703,3.7267,
7.582027,-0.0614,1.0283,0.0003,-0.0349,-0.5713,0.0258,20.9933,-41.8781,3.2778,
7.593415,-0.0614,1.0283,0.0003,-0.0427,-0.6393,0.0181,20.9933,-41.8781,3.2778,
7.601206,-0.0614,1.0283,0.0003,-0.0427,-0.6393,0.0181,19.8836,-42.0968,2.6715,
7.621656,-0.0614,1.0283,0.0003,-0.0427,-0.6393,0.0181,21.1499,-42.4250,1.3654,
7.632567,-0.0712,1.0273,-0.0183,-0.0427,-0.6393,0.0181,21.1499,-42.4250,1.3654,
7.636314,-0.0712,1.0273,-0.0183,-0.0427,-0.6393,0.0181,21.1499,-42.4250,1.3654,
7.639552,-0.0712,1.0273,-0.0183,-0.0427,-0.6393,0.0181,20.2643,-43.5212,1.6646,
7.660747,-0.0712,1.0273,-0.0183,-0.0427,-0.6393,0.0181,21.4604,-41.7575,3.1355,
7.683508,-0.0712,1.0273,-0.0183,0.0231,-0.6770,0.0148,21.4604,-41.7575,3.1355,
7.693817,-0.0712,1.0273,-0.0183,0.0231,-0.6770,0.0148,20.7989,-41.7035,1.7922,
7.696636,-0.0712,1.0273,-0.0183,0.0231,-0.6770,0.0148,20.7989,-41.7035,1.7922,
7.699127,-0.0712,1.0273,-0.0183,0.0231,-0.6770,0.0148,20.4587,-41.2622,1.9276,
7.710913,-0.0928,1.0263,-0.0419,0.0231,-0.6770,0.0148,20.4587,-41.2622,1.9276,
7.719017,-0.0928,1.0263,-0.0419,0.0231,-0.6770,0.0148,20.4830,-42.0956,0.6096,
7.730820,-0.0928,1.0263,-0.0419,-0.0216,-0.6640,0.0240,20.4830,-42.0956,0.6096,
7.743743,-0.0928,1.0263,-0.0419,-0.0216,-0.6640,0.0240,19.6487,-41.3450,0.7321,
7.753780,-0.0928,1.0263,-0.0419,-0.0216,-0.6640,0.0240,19.6487,-41.3450,0.7321,
7.761971,-0.0928,1.0263,-0.0419,-0.0216,-0.6640,0.0240,22.0733,-41.6330,2.2555,
7.771990,-0.0868,1.0255,-0.0439,-0.0216,-0.6640,0.0240,22.0733,-41.6330,2.2555,
7.780755,-0.0868,1.0255,-0.0439,-0.0216,-0.6640,0.0240,21.2633,-41.8511,0.6183,
7.790963,-0.0868,1.0255,-0.0439,0.0100,-0.6355,0.0081,21.2633,-41.8511,0.6183,
7.800530,-0.0868,1.0255,-0.0439,0.0100,-0.6355,0.0081,20.4938,-42.5111,-0.1234,
7.818647,-0.0868,1.0255,-0.0439,0.0100,-0.6355,0.0081,20.4938,-42.5111,-0.1234,
7.821231,-0.0868,1.0255,-0.0439,0.0100,-0.6355,0.0081,20.1698,-42.4901,-0.4250,
7.840366,-0.0868,1.0255,-0.0439,0.0100,-0.6355,0.0081,20.2508,-43.5092,0.9243,
7.851319,-0.0793,1.0276,-0.0387,0.0100,-0.6355,0.0081,20.2508,-43.5092,0.9243,
7.867168,-0.0793,1.0276,-0.0387,0.0100,-0.6355,0.0081,21.0446,-41.3843,-1.3163,
7.869827,-0.0793,1.0276,-0.0387,0.0100,-0.6355,0.0081,21.0446,-41.3843,-1.3163,
7.871445,-0.0793,1.0276,-0.0387,-0.0350,-0.6157,0.0220,21.0446,-41.3843,-1.3163,
7.884258,-0.0793,1.0276,-0.0387,-0.0350,-0.6157,0.0220,20.8448,-43.2326,-0.5502,
7.903177,-0.0793,1.0276,-0.0387,-0.0350,-0.6157,0.0220,21.3011,-42.8318,-0.4012,
7.913140,-0.0774,1.0265,-0.0281,-0.0350,-0.6157,0.0220,21.3011,-42.8318,-0.4012,
7.922650,-0.0774,1.0265,-0.0281,-0.0350,-0.6157,0.0220,20.3237,-42.3581,-0.2766,
7.931779,-0.0774,1.0265,-0.0281,-0.0350,-0.6157,0.0220,20.3237,-42.3581,-0.2766,
7.934329,-0.0774,1.0265,-0.0281,-0.0237,-0.6184,0.0188,20.3237,-42.3581,-0.2766,
7.942283,-0.0774,1.0265,-0.0281,-0.0237,-0.6184,0.0188,20.4749,-42.4943,-1.1598,
7.959653,-0.0774,1.0265,-0.0281,-0.0237,-0.6184,0.0188,20.1698,-42.4901,-0.4250,
7.967768,-0.0536,1.0257,-0.0003,-0.0237,-0.6184,0.0188,20.1698,-42.4901,-0.4250,
7.979240,-0.0536,1.0257,-0.0003,-0.0237,-0.6184,0.0188,19.6811,-42.3209,-0.5835,
7.988095,-0.0536,1.0257,-0.0003,-0.0254,-0.6524,0.0095,19.6811,-42.3209,-0.5835,
7.991316,-0.0536,1.0257,-0.0003,-0.0254,-0.6524,0.0095,19.6811,-42.3209,-0.5835,
7.998804,-0.0536,1.0257,-0.0003,-0.0254,-0.6524,0.0095,20.5451,-43.5038,-0.4027,
8.019595,-0.0536,1.0257,-0.0003,-0.0254,-0.6524,0.0095,21.1256,-43.2152,-2.6175,
8.041724,-0.0536,1.0257,-0.0003,-0.0254,-0.6524,0.0095,22.1111,-40.9919,-2.6370,
8.049267,-0.0795,1.0221,-0.0086,-0.0254,-0.6524,0.0095,22.1111,-40.9919,-2.6370,
8.052645,-0.0795,1.0221,-0.0086,-0.0254,-0.6524,0.0095,22.1111,-40.9919,-2.6370,
8.059774,-0.0795,1.0221,-0.0086,-0.0254,-0.6524,0.0095,21.3956,-42.3764,-2.6265,
8.067369,-0.0795,1.0221,-0.0086,0.0302,-0.6796,0.0175,21.3956,-42.3764,-2.6265,
8.078607,-0.0795,1.0221,-0.0086,0.0302,-0.6796,0.0175,20.7800,-42.6338,-2.3364,
8.098721,-0.0795,1.0221,-0.0086,0.0302,-0.6796,0.0175,20.4182,-41.4968,-1.1766,
8.108485,-0.0529,1.0235,-0.0216,0.0302,-0.6796,0.0175,20.4182,-41.4968,-1.1766,
8.112496,-0.0529,1.0235,-0.0216,0.0302,-0.6796,0.0175,20.4182,-41.4968,-1.1766,
8.118301,-0.0529,1.0235,-0.0216,0.0302,-0.6796,0.0175,21.3200,-40.9562,-2.3544,
8.125551,-0.0529,1.0235,-0.0216,-0.0521,-0.7168,-0.0103,21.3200,-40.9562,-2.3544,
8.141313,-0.0529,1.0235,-0.0216,-0.0521,-0.7168,-0.0103,20.3534,-40.7627,-2.5211,
8.158939,-0.0529,1.0235,-0.0216,-0.0521,-0.7168,-0.0103,21.2633,-42.7982,-2.4739,
8.165551,-0.0692,1.0231,-0.0021,-0.0521,-0.7168,-0.0103,21.2633,-42.7982,-2.4739,
8.168494,-0.0692,1.0231,-0.0021,-0.0521,-0.7168,-0.0103,21.2633,-42.7982,-2.4739,
8.179431,-0.0692,1.0231,-0.0021,-0.0521,-0.7168,-0.0103,21.3281,-41.6399,-4.1190,
8.199304,-0.0692,1.0231,-0.0021,-0.0521,-0.7168,-0.0103,22.3379,-42.5483,-3.7923,
8.205188,-0.0692,1.0231,-0.0021,0.0253,-0.7410,-0.0198,22.3379,-42.5483,-3.7923,
8.221796,-0.0692,1.0231,-0.0021,0.0253,-0.7410,-0.0198,21.0338,-41.9159,-3.6755,
8.228342,-0.0692,1.0231,-0.0021,0.0253,-0.7410,-0.0198,21.0338,-41.9159,-3.6755,
8.238948,-0.0692,1.0231,-0.0021,0.0253,-0.7410,-0.0198,21.0932,-42.6452,-2.6271,
8.244723,-0.0991,1.0241,-0.0428,0.0253,-0.7410,-0.0198,21.0932,-42.6452,-2.6271,
8.258952,-0.0991,1.0241,-0.0428,0.0253,-0.7410,-0.0198,21.3362,-41.6471,-3.6749,
8.268408,-0.0991,1.0241,-0.0428,0.0125,-0.7265,-0.0159,21.3362,-41.6471,-3.6749,
8.278808,-0.0991,1.0241,-0.0428,0.0125,-0.7265,-0.0159,21.1985,-42.0641,-3.8184,
8.282332,-0.0991,1.0241,-0.0428,0.0125,-0.7265,-0.0159,21.1985,-42.0641,-3.8184,
8.298020,-0.0991,1.0241,-0.0428,0.0125,-0.7265,-0.0159,21.4145,-42.9344,-3.3571,
8.302570,-0.0996,1.0313,-0.0301,0.0125,-0.7265,-0.0159,21.4145,-42.9344,-3.3571,
